Samsung Electronics,2011,2011-07,README,1
Texas Instruments,2018,2018-12,...,2
The Linux Kernel Archives,2013,2013-12,Makefile,1
Trusted Computer Solutions,2006,2006-09,drivers,1
Samsung Electronics,2019,2019-06,sound,1
SUSE Linux,2014,2014-06,security,2
Linux Foundation,2016,2016-03,Documentation,2
Linux Foundation,2016,2016-03,MAINTAINERS,1
Linux Foundation,2016,2016-03,mm,3
Technical University of Berlin,2014,2014-06,include,1
Linux Foundation,2012,2012-05,init,1
Nick Piggin,2006,2006-09,scripts,3
Sony,2022,2022-04,Documentation,2
Linaro,2009,2009-02,scripts,2
Motorola Mobility,2011,2011-02,drivers,1
amd.com,2009,2009-10,Documentation,1
amd.com,2013,2013-03,net,1
Linaro,2011,2011-07,sound,2
The Linux Kernel Archives,2013,2013-11,init,1
Nick Piggin,2011,2011-12,kernel,8
Broadcom,2006,2006-11,include,2
Texas Instruments,2013,2013-03,MAINTAINERS,1
Linux Foundation,2014,2014-10,include,1
Daktronics,2019,2019-04,drivers,8
Netronome Systems,2016,2016-03,MAINTAINERS,1
amd.com,2006,2006-07,fs,3
SUSE Linux,2019,2019-07,lib,1
Jason A. Donenfeld,2018,2018-01,include,3
Motorola Mobility,2016,2016-05,drivers,12
Samsung Electronics,2021,2021-01,include,2
Linux Foundation,2011,2011-04,Makefile,4
Samsung Electronics,2020,2020-08,scripts,4
SUSE Linux,2018,2018-03,security,3
SUSE Linux,2016,2016-09,CREDITS,2
Samsung Electronics,2012,2012-03,sound,4
Huawei Technologies,2014,2014-09,virt,1
Broadcom,2013,2013-10,fs,1
Linux Foundation,2015,2015-02,crypto,2
Linux Foundation,2007,2007-02,scripts,2
Linux Foundation,2009,2009-11,kernel,1
Mellanox Technologies,2007,2007-01,include,1
Mellanox Technologies,2007,2007-01,kernel,2
Mellanox Technologies,2007,2007-01,mm,1
Oracle,2011,2011-10,sound,2
SUSE Linux,2015,2015-05,kernel,1
Jack Cox,2013,2013-09,Documentation,1
Red Hat,2012,2012-02,MAINTAINERS,1
Linaro,2017,2017-05,usr,1
Linux Foundation,2009,2009-09,Makefile,3
Oracle,2012,2012-08,MAINTAINERS,1
SUSE Linux,2015,2015-03,Documentation,4
Red Hat,2017,2017-03,security,5
SYSGO,2012,2012-05,...,1
Metanate,2018,2018-11,arch,1
Arnd Bergmann,2010,2010-08,include,2
David M. Loft,2010,2010-01,net,3
amd.com,2019,2019-08,mm,2
amd.com,2019,2019-08,{kernel => mm},1
Red Hat,2011,2011-02,virt,3
Alibaba,2015,2015-11,net,1
Red Hat,2017,2017-01,security,9
Intel,2014,2014-07,.gitignore,1
Intel,2014,2014-07,Makefile,2
Intel,2014,2014-07,lib,2
The Linux Kernel Archives,2009,2009-09,...,5
The Linux Kernel Archives,2009,2009-09,fs,3
Red Hat,2013,2013-07,lib,2
Oracle,2006,2006-05,kernel,1
The Linux Kernel Archives,2019,2019-06,samples,1
Proton Technologies,2007,2007-06,drivers,1
Proton Technologies,2016,2016-05,include,1
Texas Instruments,2019,2019-03,MAINTAINERS,1
Broadcom,2008,2008-06,Documentation,1
The Linux Kernel Archives,2014,2014-12,mm,1
Linaro,2008,2008-11,kernel,1
Red Hat,2012,2012-02,ipc,1
Jason A. Donenfeld,2018,2018-07,include,1
Alibaba,2022,2022-04,kernel,2
Nick Piggin,2016,2016-11,sound,1
Technical University of Berlin,2011,2011-07,include,1
David M. Loft,2008,2008-08,fs,2
Intel,2007,2007-08,MAINTAINERS,1
Samsung Electronics,2015,2015-12,firmware,1
Samsung Electronics,2012,2012-07,mm,1
Arnd Bergmann,2008,2008-07,drivers,3
Arnd Bergmann,2020,2020-05,lib,2
SUSE Linux,2006,2006-09,net,1
Samsung Electronics,2016,2016-12,Documentation,2
Intel,2012,2012-12,lib,3
Intel,2012,2012-12,...nject.c => of-reconfig-notifier-error-inject.c},1
Red Hat,2016,2016-04,Makefile,1
Oracle,2019,2019-12,virt,1
Intel,2022,2022-10,...,1
Proton Technologies,2022,2022-04,drivers,3
Samsung Electronics,2019,2019-05,...,1
Arnd Bergmann,2016,2016-04,{Documentation,4
amd.com,2013,2013-10,sound,2
Linux Foundation,2011,2011-10,Makefile,3
The Linux Kernel Archives,2013,2013-01,MAINTAINERS,1
SUSE Linux,2007,2007-05,init,2
Red Hat,2012,2012-04,crypto,1
SUSE Linux,2022,2022-09,tools,4
SUSE Linux,2022,2022-09,...,4
Red Hat,2011,2011-03,CREDITS,1
Red Hat,2011,2011-03,crypto,5
Red Hat,2011,2011-03,samples,2
Red Hat,2011,2011-03,scripts,9
Netronome Systems,2019,2019-10,...,1
Red Hat,2008,2008-08,lib,3
The Linux Kernel Archives,2017,2017-05,MAINTAINERS,1
Arnd Bergmann,2022,2022-06,{include,1
Arnd Bergmann,2022,2022-06,...,3
Arnd Bergmann,2018,2018-08,mm,1
SUSE Linux,2006,2006-05,...,1
Linux Foundation,2018,2018-06,mm,1
Linaro,2017,2017-11,sound,2
Vyatta,2008,2008-10,include,1
Huawei Technologies,2019,2019-11,scripts,1
Linaro,2006,2006-10,arch,3
Huawei Technologies,2013,2013-05,ipc,1
Huawei Technologies,2013,2013-05,mm,1
Linux Foundation,2022,2022-03,Documentation,2
Linux Foundation,2022,2022-03,kernel,2
Texas Instruments,2018,2018-10,block,2
Arnd Bergmann,2015,2015-05,net,1
Jason A. Donenfeld,2015,2015-02,Makefile,1
Oracle,2017,2017-10,scripts,1
Hammerspace,2019,2019-06,net,2
Texas Instruments,2022,2022-02,...,2
Texas Instruments,2022,2022-02,MAINTAINERS,1
Nick Piggin,2022,2022-10,arch,4
The Linux Kernel Archives,2014,2014-03,MAINTAINERS,1
Huawei Technologies,2018,2018-07,mm,1
Linaro,2015,2015-12,lib,1
Huawei Technologies,2016,2016-07,mm,3
amd.com,2018,2018-01,net,1
Red Hat,2008,2008-08,init,2
David M. Loft,2016,2016-07,arch,3
Mellanox Technologies,2014,2014-05,lib,1
Huawei Technologies,2014,2014-11,security,1
SUSE Linux,2015,2015-10,scripts,1
TBS Biometrics,2021,2021-06,drivers,1
Samsung Electronics,2017,2017-10,fs,2
Kynetics,2018,2018-08,arch,2
Freie Universität Berlin,2015,2015-01,drivers,2
Netronome Systems,2018,2018-04,...,6
Samsung Electronics,2016,2016-07,kernel,1
Texas Instruments,2020,2020-06,lib,2
Huawei Technologies,2009,2009-06,sound,1
Capgo,2007,2007-01,arch,1
Alibaba,2021,2021-11,...,2
Texas Instruments,2018,2018-08,fs,3
Sony,2013,2013-05,include,1
Texas Instruments,2019,2019-10,Documentation,2
The Linux Kernel Archives,2013,2013-06,sound,1
SUSE Linux,2015,2015-09,init,1
Linux Foundation,2014,2014-10,fs,3
Broadcom,2017,2017-05,crypto,1
Jason A. Donenfeld,2017,2017-06,Makefile,1
Broadcom,2011,2011-09,Documentation,1
Linaro,2021,2021-07,tools,1
Linaro,2006,2006-08,drivers,3
Sony,2010,2010-09,include,1
Samsung Electronics,2018,2018-12,...,1
Linux Foundation,2009,2009-03,init,1
SUSE Linux,2017,2017-02,scripts,1
Samsung Electronics,2011,2011-05,Documentation,1
Vyatta,2022,2022-07,include,3
Huawei Technologies,2007,2007-04,lib,1
amd.com,2016,2016-01,MAINTAINERS,1
Linux Foundation,2016,2016-10,fs,1
Nick Piggin,2013,2013-11,{lib => kernel,1
Samsung Electronics,2010,2010-08,mm,1
Sony,2022,2022-10,include,1
Intel,2020,2020-03,init,2
Linaro,2014,2014-02,lib,1
Intel,2021,2021-10,security,1
SUSE Linux,2019,2019-10,init,1
The Linux Kernel Archives,2011,2011-12,security,1
Sony,2012,2012-02,include,1
amd.com,2007,2007-01,fs,1
Linux Foundation,2006,2006-07,drivers,7
Oracle,2018,2018-10,crypto,1
Alibaba,2015,2015-04,drivers,1
Samsung Electronics,2017,2017-03,Makefile,1
amd.com,2007,2007-10,Makefile,2
Samsung Electronics,2021,2021-11,arch,5
Samsung Electronics,2021,2021-11,init,1
Intel,2008,2008-02,sound,3
Samsung Electronics,2014,2014-11,mm,1
Intel,2016,2016-03,virt,2
Sony,2021,2021-03,...,9
Applied Asynchrony,2019,2019-08,drivers,1
Oracle,2018,2018-03,ipc,1
Red Hat,2009,2009-06,.gitignore,1
Arnd Bergmann,2018,2018-03,fs,5
Netronome Systems,2020,2020-08,tools,1
Arnd Bergmann,2013,2013-01,lib,1
Red Hat,2008,2008-05,...,4
Red Hat,2008,2008-05,{drivers,19
SYSGO,2021,2021-04,MAINTAINERS,1
Red Hat,2018,2018-03,block,1
The Linux Kernel Archives,2010,2010-10,scripts,1
SUSE Linux,2015,2015-09,net,8
Texas Instruments,2021,2021-02,net,1
amd.com,2021,2021-07,MAINTAINERS,1
Nick Piggin,2007,2007-05,mm,1
SUSE Linux,2018,2018-11,Kbuild,1
Synaptics,2016,2016-03,Documentation,1
Samsung Electronics,2011,2011-04,fs,2
Sony,2006,2006-07,arch,1
Intel,2020,2020-08,{lib => mm},1
amd.com,2013,2013-11,scripts,2
Oracle,2006,2006-05,drivers,2
Arnd Bergmann,2017,2017-08,net,1
Red Hat,2012,2012-06,Makefile,1
Intel,2012,2012-02,security,1
Oracle,2015,2015-02,mm,1
Nick Piggin,2017,2017-03,tools,1
Linux Foundation,2008,2008-03,MAINTAINERS,1
Arnd Bergmann,2020,2020-01,...,2
Nick Piggin,2008,2008-05,MAINTAINERS,1
Samsung Electronics,2016,2016-06,CREDITS,2
Intel,2022,2022-11,arch,1
Jan-Ove Austell,2020,2020-09,tools,2
Mellanox Technologies,2012,2012-01,...,1
Intel,2008,2008-09,{arch,1
amd.com,2012,2012-04,crypto,1
Oracle,2012,2012-01,ipc,1
Huawei Technologies,2022,2022-07,MAINTAINERS,1
Sony,2014,2014-04,fs,1
Alibaba,2018,2018-09,include,1
Alibaba,2018,2018-09,net,1
Alibaba,2018,2018-12,kernel,1
Synaptics,2020,2020-10,include,1
Texas Instruments,2006,2006-03,sound,1
Linaro,2016,2016-10,fs,3
Huawei Technologies,2018,2018-06,Documentation,1
Huawei Technologies,2018,2018-06,arch,4
Texas Instruments,2015,2015-08,...,3
The Linux Kernel Archives,2015,2015-12,block,1
Vyatta,2014,2014-12,Documentation,1
Vaisala,2019,2019-05,drivers,4
SUSE Linux,2008,2008-02,Makefile,1
The Linux Kernel Archives,2010,2010-12,Documentation,2
Samsung Electronics,2009,2009-05,MAINTAINERS,1
Linux Foundation,2006,2006-07,Makefile,3
Linux Foundation,2008,2008-10,init,2
Oracle,2008,2008-03,block,3
Broadcom,2020,2020-02,tools,1
SUSE Linux,2009,2009-04,...,8
Huawei Technologies,2019,2019-12,MAINTAINERS,1
The Linux Kernel Archives,2009,2009-12,lib,1
Texas Instruments,2012,2012-11,net,1
Nick Piggin,2010,2010-06,Documentation,2
Oracle,2019,2019-08,block,1
Sony,2017,2017-07,security,1
Intel,2017,2017-07,certs,1
Intel,2009,2009-05,mm,1
Intel,2010,2010-02,Makefile,1
amd.com,2015,2015-06,fs,1
Samsung Electronics,2017,2017-01,lib,1
Broadcom,2011,2011-04,include,1
SUSE Linux,2008,2008-11,kernel,1
SYSGO,2014,2014-01,Documentation,1
The Linux Kernel Archives,2007,2007-12,Documentation,1
The Linux Kernel Archives,2019,2019-04,security,1
Arnd Bergmann,2011,2011-03,net,1
Proton Technologies,2022,2022-06,MAINTAINERS,1
Proton Technologies,2022,2022-06,include,3
Linaro,2019,2019-03,sound,6
Linux Foundation,2020,2020-10,include,1
amd.com,2005,2005-04,include,4
Sony,2021,2021-01,include,1
amd.com,2009,2009-04,block,1
Sony,2012,2012-04,scripts,2
Broadcom,2016,2016-07,include,1
Oracle,2021,2021-06,scripts,1
Texas Instruments,2017,2017-09,tools,1
SUSE Linux,2015,2015-04,kernel,2
The Linux Kernel Archives,2006,2006-03,include,4
Red Hat,2022,2022-05,certs,5
SUSE Linux,2016,2016-08,security,1
DH electronics,2021,2021-10,MAINTAINERS,1
Mellanox Technologies,2013,2013-04,init,1
Oracle,2011,2011-07,MAINTAINERS,1
Jolla,2015,2015-03,security,2
Red Hat,2017,2017-12,security,4
SUSE Linux,2013,2013-04,CREDITS,1
SUSE Linux,2013,2013-04,MAINTAINERS,1
David M. Loft,2018,2018-07,drivers,1
Linux Foundation,2015,2015-02,net,1
Samsung Electronics,2016,2016-05,MAINTAINERS,2
Red Hat,2014,2014-12,{mm => lib},1
Huawei Technologies,2010,2010-03,net,1
Broadcom,2011,2011-06,MAINTAINERS,1
Arnd Bergmann,2013,2013-03,sound,3
Red Hat,2021,2021-03,block,1
Samsung Electronics,2014,2014-03,kernel,1
Samsung Electronics,2014,2014-03,net,2
SUSE Linux,2011,2011-10,tools,5
SUSE Linux,2009,2009-04,MAINTAINERS,2
Samsung Electronics,2017,2017-10,mm,2
Huawei Technologies,2013,2013-01,mm,1
Oracle,2013,2013-12,MAINTAINERS,2
Linaro,2006,2006-11,drivers,1
Broadcom,2015,2015-06,Documentation,1
Red Hat,2021,2021-04,scripts,1
ESD Electronics,2008,2008-12,arch,1
amd.com,2014,2014-10,net,3
David M. Loft,2015,2015-02,crypto,2
Samsung Electronics,2008,2008-09,Documentation,1
Mellanox Technologies,2006,2006-03,Documentation,1
Mellanox Technologies,2006,2006-03,init,1
The Linux Kernel Archives,2021,2021-03,sound,2
Huawei Technologies,2022,2022-06,lib,2
SUSE Linux,2005,2005-07,security,2
Sony,2015,2015-12,MAINTAINERS,1
Proton Technologies,2010,2010-11,Documentation,1
Proton Technologies,2010,2010-11,init,1
Proton Technologies,2010,2010-11,mm,1
Samsung Electronics,2019,2019-11,...,4
Linux Foundation,2012,2012-06,arch,1
amd.com,2015,2015-06,mm,1
amd.com,2016,2016-08,...a_processpptables.c => process_pptables_v1_0.c},1
amd.com,2016,2016-08,...a_processpptables.h => process_pptables_v1_0.h},1
amd.com,2009,2009-07,net,4
Intel,2012,2012-09,scripts,1
Linaro,2010,2010-02,security,2
Huawei Technologies,2006,2006-10,CREDITS,1
Huawei Technologies,2006,2006-10,MAINTAINERS,1
Texas Instruments,2007,2007-04,Documentation,1
Texas Instruments,2007,2007-04,include,2
The Linux Kernel Archives,2007,2007-10,crypto,11
Red Hat,2010,2010-02,virt,4
Broadcom,2018,2018-05,net,7
Intel,2009,2009-02,init,2
The Linux Kernel Archives,2019,2019-08,Makefile,1
Jason A. Donenfeld,2019,2019-07,fs,1
Linux Foundation,2010,2010-04,arch,5
Proton Technologies,2022,2022-03,include,1
Proton Technologies,2022,2022-03,sound,1
Jason A. Donenfeld,2022,2022-02,MAINTAINERS,1
Linaro,2009,2009-03,lib,1
David M. Loft,2009,2009-09,net,51
Broadcom,2020,2020-12,tools,2
Sony,2017,2017-10,sound,1
The Linux Kernel Archives,2012,2012-04,Documentation,2
Broadcom,2008,2008-08,kernel,1
Mellanox Technologies,2016,2016-10,scripts,3
Red Hat,2017,2017-04,samples,1
amd.com,2019,2019-03,kernel,1
Oracle,2016,2016-04,scripts,1
Linux Foundation,2009,2009-07,include,1
Samsung Electronics,2021,2021-09,mm,2
Texas Instruments,2009,2009-03,MAINTAINERS,1
Linaro,2013,2013-08,virt,1
David M. Loft,2012,2012-06,kernel,3
Broadcom,2021,2021-02,net,2
Intel,2007,2007-08,init,1
Proton Technologies,2020,2020-06,sound,1
Arnd Bergmann,2013,2013-02,Documentation,1
Texas Instruments,2019,2019-07,block,1
Linaro,2018,2018-08,init,1
Linaro,2018,2018-08,security,1
Vyatta,2012,2012-03,drivers,1
David M. Loft,2012,2012-06,security,1
Sony,2009,2009-11,kernel,1
amd.com,2011,2011-02,Documentation,2
Linux Foundation,2011,2011-09,init,1
Intel,2011,2011-01,virt,1
Sebastian Radtke,2008,2008-01,MAINTAINERS,1
Texas Instruments,2019,2019-10,MAINTAINERS,1
Alibaba,2017,2017-08,tools,1
Arnd Bergmann,2018,2018-05,fs,3
SUSE Linux,2017,2017-03,lib,1
Alibaba,2018,2018-01,mm,1
David M. Loft,2014,2014-05,include,2
Linaro,2011,2011-02,lib,1
WAGO Kontakttechnik,2016,2016-04,drivers,6
Oracle,2018,2018-11,mm,1
Mellanox Technologies,2015,2015-03,kernel,6
Mellanox Technologies,2020,2020-09,kernel,1
Oracle,2018,2018-01,tools,1
Oracle,2017,2017-08,security,1
Broadcom,2020,2020-02,arch,1
Technical University of Berlin,2013,2013-05,Documentation,1
Samsung Electronics,2014,2014-11,block,1
David M. Loft,2008,2008-06,arch,1
Red Hat,2006,2006-09,...,1
SUSE Linux,2005,2005-10,lib,1
Jason A. Donenfeld,2017,2017-11,init,1
Samsung Electronics,2013,2013-06,mm,1
Samsung Electronics,2010,2010-05,fs,2
Oracle,2013,2013-06,mm,2
Red Hat,2017,2017-04,MAINTAINERS,1
Metanate,2017,2017-09,sound,1
Nick Piggin,2011,2011-03,Documentation,1
Nick Piggin,2006,2006-08,scripts,6
Oracle,2019,2019-06,security,1
The Linux Kernel Archives,2014,2014-12,.mailmap,1
The Linux Kernel Archives,2020,2020-06,...ng-buffer-design.txt => ring-buffer-design.rst},1
Nick Piggin,2005,2005-06,arch,2
SUSE Linux,2021,2021-06,lib,1
Sony,2015,2015-11,MAINTAINERS,1
Nick Piggin,2008,2008-10,MAINTAINERS,1
Oracle,2020,2020-06,block,1
David M. Loft,2007,2007-07,fs,2
Broadcom,2019,2019-02,Documentation,1
Red Hat,2007,2007-11,sound,2
Alibaba,2021,2021-03,sound,2
SYSGO,2016,2016-08,drivers,3
Mellanox Technologies,2016,2016-04,MAINTAINERS,1
Linaro,2015,2015-03,scripts,2
Arnd Bergmann,2010,2010-09,net,3
Oracle,2016,2016-12,lib,1
Red Hat,2012,2012-09,init,3
David M. Loft,2021,2021-06,include,1
David M. Loft,2021,2021-06,net,1
Oracle,2006,2006-10,MAINTAINERS,1
Samsung Electronics,2008,2008-06,net,4
Sony,2022,2022-06,include,2
Nick Piggin,2013,2013-01,drivers,2
Sony,2008,2008-07,include,3
Texas Instruments,2016,2016-02,crypto,3
Intel,2014,2014-12,ipc,2
Broadcom,2009,2009-10,firmware,6
Freie Universität Berlin,2011,2011-02,drivers,1
Broadcom,2014,2014-01,security,1
Nick Piggin,2016,2016-04,lib,2
Samsung Electronics,2005,2005-05,ipc,1
Red Hat,2019,2019-04,.mailmap,1
Arnd Bergmann,2021,2021-07,kernel,1
Samsung Electronics,2015,2015-07,CREDITS,1
Jason A. Donenfeld,2017,2017-09,sound,1
Arnd Bergmann,2009,2009-12,MAINTAINERS,1
Oracle,2009,2009-05,sound,1
Linux Foundation,2006,2006-05,CREDITS,1
Texas Instruments,2015,2015-05,sound,1
Linaro,2008,2008-08,...,1
Sony,2010,2010-06,drivers,3
Linux Foundation,2022,2022-02,mm,1
SUSE Linux,2006,2006-04,...,1
Alibaba,2016,2016-04,include,1
Sony,2017,2017-07,MAINTAINERS,1
Texas Instruments,2008,2008-10,include,3
amd.com,2007,2007-04,CREDITS,1
amd.com,2007,2007-04,MAINTAINERS,1
David M. Loft,2021,2021-03,lib,1
Red Hat,2009,2009-11,...,1
amd.com,2012,2012-02,net,1
The Linux Kernel Archives,2020,2020-10,crypto,1
amd.com,2011,2011-06,mm,1
Intel,2015,2015-06,CREDITS,1
DH electronics,2022,2022-08,Documentation,1
amd.com,2020,2020-11,scripts,1
SUSE Linux,2014,2014-02,.gitignore,1
Oracle,2020,2020-06,Documentation,3
Vyatta,2019,2019-04,include,1
The Linux Kernel Archives,2017,2017-10,.mailmap,1
Arnd Bergmann,2014,2014-11,fs,1
Synaptics,2019,2019-04,drivers,1
Huawei Technologies,2021,2021-08,virt,1
Broadcom,2008,2008-10,fs,1
Intel,2010,2010-10,ipc,1
Intel,2016,2016-04,virt,1
Jason A. Donenfeld,2019,2019-06,{lib => drivers,1
Netronome Systems,2015,2015-03,arch,2
Alibaba,2021,2021-02,samples,1
Oracle,2019,2019-12,Documentation,5
Oracle,2019,2019-12,crypto,1
amd.com,2017,2017-01,sound,1
Samsung Electronics,2006,2006-07,Documentation,1
SYSGO,2017,2017-04,drivers,1
Samsung Electronics,2010,2010-11,mm,1
Nick Piggin,2007,2007-08,arch,1
Red Hat,2018,2018-02,MAINTAINERS,3
Huawei Technologies,2017,2017-03,MAINTAINERS,1
amd.com,2006,2006-06,Documentation,1
amd.com,2006,2006-06,fs,1
Oracle,2009,2009-03,lib,1
SUSE Linux,2010,2010-11,block,1
Linux Foundation,2018,2018-08,init,1
Mellanox Technologies,2019,2019-12,kernel,2
Samsung Electronics,2009,2009-09,mm,1
Linaro,2018,2018-10,scripts,1
Arnd Bergmann,2022,2022-05,include,1
Arnd Bergmann,2022,2022-05,mm,1
Oracle,2009,2009-01,sound,1
Alibaba,2021,2021-09,...,1
Nick Piggin,2006,2006-03,block,1
David M. Loft,2007,2007-03,ipc,1
Intel,2007,2007-01,crypto,9
Alibaba,2019,2019-10,MAINTAINERS,1
SUSE Linux,2022,2022-06,crypto,2
Intel,2011,2011-01,{drivers => include},1
Linux Foundation,2015,2015-06,drivers,1
David M. Loft,2011,2011-07,Documentation,1
Samsung Electronics,2015,2015-11,lib,1
Linaro,2009,2009-12,Documentation,1
Linaro,2009,2009-12,include,2
Oracle,2014,2014-04,sound,1
Oracle,2017,2017-04,kernel,1
Oracle,2017,2017-04,lib,1
Mellanox Technologies,2015,2015-09,Documentation,1
Netronome Systems,2019,2019-11,...,1
Huawei Technologies,2008,2008-11,fs,6
Red Hat,2010,2010-09,crypto,1
Vyatta,2008,2008-03,net,1
Red Hat,2021,2021-10,samples,2
The Linux Kernel Archives,2022,2022-06,Makefile,2
Huawei Technologies,2019,2019-06,.mailmap,1
Huawei Technologies,2019,2019-06,MAINTAINERS,1
Linaro,2015,2015-05,lib,2
Oracle,2008,2008-09,scripts,1
Oracle,2019,2019-10,MAINTAINERS,2
Intel,2014,2014-07,virt,2
Mellanox Technologies,2009,2009-03,lib,2
Nick Piggin,2017,2017-07,MAINTAINERS,1
Arnd Bergmann,2018,2018-10,security,2
Technical University of Berlin,2013,2013-01,tools,1
Linux Foundation,2014,2014-04,drivers,3
Linux Foundation,2014,2014-09,include,2
Red Hat,2022,2022-05,init,3
Sony,2011,2011-04,Documentation,1
Broadcom,2012,2012-11,MAINTAINERS,1
Intel,2007,2007-09,Makefile,1
Broadcom,2012,2012-01,sound,1
Huawei Technologies,2017,2017-11,MAINTAINERS,1
The Linux Kernel Archives,2021,2021-04,...tf__core_reloc_existence___err_wrong_arr_kind.c,1
The Linux Kernel Archives,2021,2021-04,...re_reloc_existence___err_wrong_arr_value_type.c,1
The Linux Kernel Archives,2021,2021-04,...tf__core_reloc_existence___err_wrong_int_kind.c,1
The Linux Kernel Archives,2021,2021-04,...tf__core_reloc_existence___err_wrong_int_type.c,1
The Linux Kernel Archives,2021,2021-04,..._core_reloc_existence___err_wrong_struct_type.c,1
Oracle,2011,2011-01,security,2
Technical University of Berlin,2013,2013-08,drivers,1
David M. Loft,2019,2019-05,net,1
Linaro,2021,2021-01,fs,2
SUSE Linux,2018,2018-01,net,1
Jan-Ove Austell,2015,2015-04,arch,2
The Linux Kernel Archives,2013,2013-03,"...r,sunxi-timer.txt => allwinner,sun4i-timer.txt}",1
amd.com,2016,2016-03,MAINTAINERS,2
Huawei Technologies,2007,2007-03,kernel,1
Broadcom,2021,2021-10,...,1
The Linux Kernel Archives,2008,2008-02,security,3
Broadcom,2020,2020-03,arch,3
Oracle,2016,2016-08,mm,1
Texas Instruments,2021,2021-12,include,1
Texas Instruments,2012,2012-02,net,1
Netronome Systems,2016,2016-08,include,3
Netronome Systems,2016,2016-08,net,2
amd.com,2011,2011-04,samples,1
Jason A. Donenfeld,2019,2019-05,lib,2
Huawei Technologies,2013,2013-05,scripts,1
Sony,2017,2017-07,fs,1
Jack Cox,2012,2012-09,include,1
Linux Foundation,2009,2009-11,arch,2
Nick Piggin,2014,2014-11,net,1
amd.com,2016,2016-05,scripts,1
Metanate,2021,2021-07,drivers,1
Nick Piggin,2005,2005-07,MAINTAINERS,1
SUSE Linux,2020,2020-06,kernel,5
Huawei Technologies,2010,2010-02,include,2
Arnd Bergmann,2021,2021-04,scripts,1
amd.com,2013,2013-01,tools,2
Intel,2020,2020-05,lib,1
Intel,2017,2017-10,security,2
Texas Instruments,2014,2014-05,block,2
Innominate Security Technologies,2012,2012-07,drivers,15
Innominate Security Technologies,2012,2012-07,include,1
Oracle,2012,2012-04,Documentation,2
Samsung Electronics,2009,2009-04,drivers,2
SUSE Linux,2019,2019-02,virt,1
Linux Foundation,2009,2009-05,arch,1
Samsung Electronics,2011,2011-03,MAINTAINERS,1
Alibaba,2016,2016-09,tools,9
Sony,2008,2008-06,arch,12
Linux Foundation,2018,2018-01,lib,1
Linux Foundation,2018,2018-08,lib,1
Red Hat,2012,2012-10,README,1
Mellanox Technologies,2019,2019-08,samples,1
Linaro,2020,2020-02,sound,1
Netronome Systems,2015,2015-06,drivers,1
Airtame,2020,2020-08,drivers,1
Mellanox Technologies,2007,2007-05,crypto,1
Intel,2005,2005-07,...,4
Huawei Technologies,2021,2021-07,MAINTAINERS,1
Intel,2019,2019-06,block,2
Alibaba,2008,2008-06,include,1
The Linux Kernel Archives,2007,2007-10,security,7
amd.com,2009,2009-01,kernel,1
Linux Foundation,2014,2014-12,fs,2
Nick Piggin,2013,2013-04,arch,3
Nick Piggin,2013,2013-04,include,2
Oracle,2012,2012-07,...,2
SUSE Linux,2022,2022-02,security,3
Arnd Bergmann,2019,2019-04,mm,1
Alibaba,2012,2012-01,MAINTAINERS,1
Alibaba,2012,2012-01,drivers,5
Samsung Electronics,2009,2009-06,include,1
Alibaba,2006,2006-07,lib,1
Intel,2017,2017-11,...915_guc_submission.c => intel_guc_submission.c},1
Intel,2017,2017-11,...915_guc_submission.h => intel_guc_submission.h},1
Alibaba,2019,2019-01,Documentation,1
SUSE Linux,2015,2015-01,lib,1
amd.com,2009,2009-05,...,1
Oracle,2017,2017-06,crypto,1
Huawei Technologies,2008,2008-09,Documentation,2
Sony,2018,2018-06,include,1
Sony,2018,2018-06,net,1
Nick Piggin,2009,2009-05,arch,3
Red Hat,2019,2019-05,samples,2
Sony,2018,2018-10,arch,1
Texas Instruments,2012,2012-07,net,3
Texas Instruments,2006,2006-12,kernel,1
Jason A. Donenfeld,2016,2016-05,scripts,1
Oracle,2010,2010-11,MAINTAINERS,1
Alibaba,2021,2021-02,kernel,1
Linux Foundation,2017,2017-11,net,1
Linaro,2020,2020-08,init,1
Netronome Systems,2020,2020-05,...,2
Jason A. Donenfeld,2016,2016-02,...,2
amd.com,2010,2010-08,Documentation,2
SUSE Linux,2013,2013-06,lib,2
Intel,2020,2020-06,virt,1
The Linux Kernel Archives,2015,2015-06,sound,1
Samsung Electronics,2008,2008-03,sound,2
Synaptics,2014,2014-08,drivers,1
Jason A. Donenfeld,2022,2022-10,sound,4
Proton Technologies,2011,2011-12,mm,1
Alibaba,2006,2006-11,include,2
Huawei Technologies,2014,2014-08,lib,2
Huawei Technologies,2021,2021-10,arch,6
Red Hat,2018,2018-04,...,1
Linaro,2014,2014-04,virt,1
Huawei Technologies,2009,2009-09,CREDITS,1
Huawei Technologies,2009,2009-09,Documentation,7
Huawei Technologies,2009,2009-09,lib,1
Oracle,2012,2012-03,Documentation,2
The Linux Kernel Archives,2015,2015-08,...st_jump_label_base.c => test_static_key_base.c},1
The Linux Kernel Archives,2015,2015-08,...,3
Red Hat,2009,2009-05,block,1
Arnd Bergmann,2020,2020-11,scripts,1
Samsung Electronics,2007,2007-10,...,1
Linux Foundation,2016,2016-03,fs,3
Samsung Electronics,2020,2020-09,kernel,3
Red Hat,2016,2016-11,scripts,1
Synaptics,2018,2018-04,drivers,9
Texas Instruments,2021,2021-01,mm,1
Hammerspace,2019,2019-05,fs,2
