Broadcom,2012,2012-01,,102
Samsung Electronics,2007,2007-07,,131
Broadcom,2014,2014-12,,68
Technical University of Berlin,2014,2014-06,,11
Linux Foundation,2009,2009-07,,21
Huawei Technologies,2009,2009-05,,159
SUSE Linux,2017,2017-02,,301
Samsung Electronics,2008,2008-09,,48
Linux Foundation,2009,2009-06,,87
Oracle,2009,2009-06,,296
Jason A. Donenfeld,2018,2018-12,,268
SUSE Linux,2013,2013-04,,237
Jason A. Donenfeld,2018,2018-01,,51
The Linux Kernel Archives,2018,2018-10,,303
amd.com,2019,2019-12,,669
Alibaba,2015,2015-05,,5
Linux Foundation,2013,2013-03,,25
SUSE Linux,2016,2016-03,,262
Linaro,2010,2010-05,,71
Sebastian Radtke,2009,2009-11,,25
Mellanox Technologies,2020,2020-10,,398
Vyatta,2012,2012-08,,2
Huawei Technologies,2013,2013-04,,184
Broadcom,2020,2020-11,,151
SUSE Linux,2005,2005-05,,227
David M. Loft,2012,2012-03,,76
David M. Loft,2011,2011-01,,141
Oracle,2015,2015-04,,146
Nick Piggin,2018,2018-08,,113
Huawei Technologies,2019,2019-01,,274
Mellanox Technologies,2019,2019-12,,268
Alibaba,2019,2019-11,,52
amd.com,2013,2013-04,,408
Linux Foundation,2007,2007-03,,173
Sony,2011,2011-06,,40
Cybernetics,2014,2014-08,,4
Oracle,2021,2021-04,,261
Netronome Systems,2021,2021-10,,51
Hammerspace,2019,2019-07,,41
Alibaba,2005,2005-09,,75
Samsung Electronics,2011,2011-09,,292
David M. Loft,2012,2012-06,,190
Sony,2008,2008-05,,52
Mellanox Technologies,2011,2011-12,,77
Linaro,2010,2010-02,,171
Oracle,2022,2022-03,,182
David M. Loft,2009,2009-12,,93
Technical University of Berlin,2013,2013-02,,46
Huawei Technologies,2013,2013-12,,378
Broadcom,2016,2016-05,,245
SUSE Linux,2020,2020-07,,384
Oracle,2005,2005-12,,128
Samsung Electronics,2018,2018-11,,47
SYSGO,2013,2013-05,,38
Broadcom,2015,2015-05,,91
Freie Universität Berlin,2021,2021-05,,5
Jason A. Donenfeld,2022,2022-06,,54
The Linux Kernel Archives,2008,2008-12,,309
amd.com,2022,2022-10,,147
Mellanox Technologies,2014,2014-01,,93
amd.com,2012,2012-02,,275
Huawei Technologies,2016,2016-11,,270
amd.com,2015,2015-04,,371
Huawei Technologies,2015,2015-06,,397
PMC-Sierra,2010,2010-01,,8
Broadcom,2011,2011-02,,312
Linux Foundation,2010,2010-11,,168
Samsung Electronics,2008,2008-11,,61
David M. Loft,2011,2011-04,,227
David M. Loft,2007,2007-11,,57
Arnd Bergmann,2009,2009-12,,29
Texas Instruments,2008,2008-04,,32
Huawei Technologies,2022,2022-01,,399
Linux Foundation,2008,2008-10,,78
David M. Loft,2009,2009-10,,19
SUSE Linux,2016,2016-12,,141
David M. Loft,2021,2021-08,,21
Sony,2021,2021-10,,81
David M. Loft,2006,2006-11,,63
Linux Foundation,2005,2005-11,,42
Samsung Electronics,2022,2022-04,,31
amd.com,2012,2012-10,,257
Linaro,2006,2006-07,,8
Linaro,2011,2011-04,,143
Broadcom,2005,2005-04,,20
Mellanox Technologies,2012,2012-07,,211
Texas Instruments,2017,2017-05,,383
Linux Foundation,2021,2021-09,,55
Mellanox Technologies,2013,2013-06,,123
Sony,2016,2016-03,,54
Mellanox Technologies,2009,2009-12,,120
amd.com,2010,2010-03,,150
Linux Foundation,2008,2008-01,,217
amd.com,2007,2007-07,,391
Mellanox Technologies,2009,2009-09,,107
David M. Loft,2017,2017-12,,4
Red Hat,2006,2006-02,,586
Linux Foundation,2019,2019-06,,6
Oracle,2016,2016-11,,252
Mellanox Technologies,2008,2008-01,,63
Linux Foundation,2021,2021-12,,9
Arnd Bergmann,2018,2018-01,,118
Red Hat,2005,2005-12,,160
Huawei Technologies,2019,2019-12,,260
Broadcom,2010,2010-05,,169
Jason A. Donenfeld,2017,2017-05,,53
Broadcom,2022,2022-06,,119
Alibaba,2018,2018-05,,18
Technical University of Berlin,2014,2014-05,,56
Linux Foundation,2005,2005-12,,26
SUSE Linux,2018,2018-04,,260
Huawei Technologies,2015,2015-03,,308
Mellanox Technologies,2016,2016-11,,432
Nick Piggin,2021,2021-08,,77
Mellanox Technologies,2010,2010-04,,134
Mellanox Technologies,2014,2014-03,,160
Samsung Electronics,2011,2011-02,,199
Jason A. Donenfeld,2019,2019-07,,240
amd.com,2008,2008-03,,94
Oracle,2010,2010-12,,199
Jason A. Donenfeld,2017,2017-02,,245
Sony,2015,2015-09,,104
Linux Foundation,2011,2011-12,,102
PMC-Sierra,2013,2013-01,,2
Broadcom,2013,2013-07,,87
Proton Technologies,2012,2012-06,,79
Alibaba,2020,2020-06,,82
Oracle,2010,2010-01,,231
Huawei Technologies,2016,2016-09,,305
Oracle,2012,2012-06,,119
Texas Instruments,2017,2017-08,,247
SUSE Linux,2015,2015-09,,235
Proton Technologies,2012,2012-03,,18
Texas Instruments,2017,2017-09,,71
amd.com,2011,2011-10,,189
Samsung Electronics,2018,2018-03,,378
Huawei Technologies,2021,2021-07,,233
Hammerspace,2021,2021-07,,34
Samsung Electronics,2016,2016-04,,347
Sony,2019,2019-09,,44
Nick Piggin,2016,2016-06,,68
Oracle,2009,2009-12,,134
Linux Foundation,2008,2008-08,,287
Broadcom,2014,2014-10,,122
Netronome Systems,2017,2017-03,,78
The Linux Kernel Archives,2007,2007-12,,55
Texas Instruments,2008,2008-01,,24
SUSE Linux,2020,2020-08,,328
Oracle,2010,2010-04,,125
The Linux Kernel Archives,2012,2012-03,,376
Broadcom,2022,2022-03,,69
Linux Foundation,2006,2006-06,,42
David M. Loft,2007,2007-06,,76
Jason A. Donenfeld,2019,2019-10,,52
Mellanox Technologies,2014,2014-07,,100
The Linux Kernel Archives,2009,2009-03,,253
Jason A. Donenfeld,2019,2019-03,,128
Oracle,2007,2007-05,,771
Netronome Systems,2016,2016-11,,49
Linux Foundation,2014,2014-08,,215
Oracle,2014,2014-02,,97
Sony,2019,2019-11,,138
Mellanox Technologies,2010,2010-09,,91
Broadcom,2018,2018-02,,208
amd.com,2011,2011-07,,102
Samsung Electronics,2012,2012-07,,258
SUSE Linux,2022,2022-03,,246
Broadcom,2005,2005-07,,14
Intel,2008,2008-01,,977
Samsung Electronics,2017,2017-09,,147
SUSE Linux,2012,2012-08,,426
Linux Foundation,2012,2012-11,,56
Alibaba,2007,2007-05,,78
Arnd Bergmann,2018,2018-05,,59
Rohm Semiconductor,2021,2021-03,,33
Huawei Technologies,2006,2006-07,,87
SYSGO,2009,2009-02,,9
Nick Piggin,2009,2009-05,,98
Linaro,2020,2020-02,,737
David M. Loft,2008,2008-03,,108
Huawei Technologies,2008,2008-10,,675
Oracle,2021,2021-12,,135
Linux Foundation,2016,2016-01,,15
Arnd Bergmann,2019,2019-04,,354
Samsung Electronics,2020,2020-04,,76
Oracle,2011,2011-01,,133
David M. Loft,2009,2009-11,,76
Nick Piggin,2020,2020-02,,95
Sony,2007,2007-07,,48
Broadcom,2021,2021-08,,161
Proton Technologies,2021,2021-09,,53
Linux Foundation,2022,2022-06,,41
SYSGO,2017,2017-05,,10
Linux Foundation,2018,2018-02,,305
Mellanox Technologies,2013,2013-12,,86
Paul Sheridan,2010,2010-06,,7
SUSE Linux,2022,2022-09,,286
Alibaba,2006,2006-10,,70
Jason A. Donenfeld,2016,2016-04,,35
Mellanox Technologies,2006,2006-12,,127
Broadcom,2008,2008-10,,16
Samsung Electronics,2011,2011-11,,314
Huawei Technologies,2018,2018-06,,184
SUSE Linux,2010,2010-07,,597
Netronome Systems,2019,2019-08,,159
Sebastian Radtke,2006,2006-03,,12
The Linux Kernel Archives,2015,2015-12,,397
Texas Instruments,2011,2011-02,,444
Samsung Electronics,2006,2006-04,,24
amd.com,2010,2010-04,,429
Alibaba,2006,2006-09,,53
Broadcom,2013,2013-03,,192
Broadcom,2017,2017-02,,359
Mellanox Technologies,2010,2010-10,,28
Linux Foundation,2011,2011-10,,26
Huawei Technologies,2017,2017-10,,201
SUSE Linux,2021,2021-03,,273
Broadcom,2015,2015-02,,64
David M. Loft,2009,2009-02,,86
Texas Instruments,2017,2017-04,,165
Nick Piggin,2019,2019-11,,50
Technical University of Berlin,2017,2017-11,,7
Samsung Electronics,2020,2020-08,,72
The Linux Kernel Archives,2009,2009-07,,295
Nick Piggin,2018,2018-12,,45
Arnd Bergmann,2016,2016-08,,38
Mellanox Technologies,2010,2010-12,,70
Arnd Bergmann,2021,2021-07,,338
Broadcom,2008,2008-02,,29
amd.com,2013,2013-11,,216
Broadcom,2020,2020-06,,162
The Linux Kernel Archives,2005,2005-11,,258
David M. Loft,2012,2012-04,,134
David M. Loft,2006,2006-10,,67
Alibaba,2009,2009-06,,5
Linux Foundation,2009,2009-10,,91
Linaro,2008,2008-04,,288
Huawei Technologies,2021,2021-09,,219
Hammerspace,2019,2019-10,,67
Nick Piggin,2014,2014-08,,26
Alibaba,2017,2017-03,,47
Samsung Electronics,2019,2019-06,,155
Sony,2014,2014-03,,78
Texas Instruments,2011,2011-04,,293
Jason A. Donenfeld,2017,2017-11,,225
Oracle,2015,2015-03,,322
Arnd Bergmann,2007,2007-10,,18
The Linux Kernel Archives,2009,2009-09,,374
Nick Piggin,2017,2017-06,,105
Huawei Technologies,2014,2014-10,,246
SUSE Linux,2018,2018-10,,164
Nick Piggin,2008,2008-09,,108
SUSE Linux,2011,2011-10,,575
amd.com,2012,2012-09,,236
Linux Foundation,2006,2006-03,,16
Red Hat,2022,2022-09,,544
SUSE Linux,2016,2016-02,,350
Nick Piggin,2010,2010-12,,39
Mellanox Technologies,2016,2016-06,,265
David M. Loft,2013,2013-11,,6
Jason A. Donenfeld,2018,2018-08,,134
Sony,2015,2015-07,,47
Arnd Bergmann,2021,2021-09,,131
Jason A. Donenfeld,2018,2018-04,,36
Red Hat,2005,2005-11,,256
Vyatta,2008,2008-08,,6
Nick Piggin,2019,2019-10,,103
Samsung Electronics,2010,2010-06,,167
Broadcom,2022,2022-05,,140
Arnd Bergmann,2017,2017-08,,51
PMC-Sierra,2015,2015-11,,39
Nick Piggin,2012,2012-02,,185
Hammerspace,2019,2019-02,,93
Nick Piggin,2016,2016-08,,69
Huawei Technologies,2016,2016-05,,128
Alibaba,2006,2006-02,,47
Mellanox Technologies,2013,2013-03,,181
Linux Foundation,2017,2017-06,,5
Nick Piggin,2018,2018-06,,273
amd.com,2006,2006-08,,16
Samsung Electronics,2019,2019-12,,125
The Linux Kernel Archives,2022,2022-10,,229
C-SKY Microsystems,2018,2018-11,,11
Nick Piggin,2018,2018-01,,90
Texas Instruments,2007,2007-01,,42
Arnd Bergmann,2016,2016-09,,98
Broadcom,2009,2009-11,,216
Huawei Technologies,2015,2015-07,,256
Huawei Technologies,2010,2010-09,,38
SUSE Linux,2011,2011-06,,520
Broadcom,2012,2012-10,,184
Linaro,2021,2021-08,,365
Sony,2014,2014-10,,110
Netronome Systems,2017,2017-11,,188
Broadcom,2022,2022-09,,61
Metanate,2019,2019-06,,1
Linaro,2008,2008-11,,107
Broadcom,2021,2021-06,,164
Sony,2017,2017-07,,112
Nick Piggin,2022,2022-02,,446
amd.com,2005,2005-11,,97
Nick Piggin,2017,2017-03,,100
Huawei Technologies,2014,2014-05,,210
Mellanox Technologies,2010,2010-05,,107
Oracle,2009,2009-03,,221
Technical University of Berlin,2017,2017-02,,9
PMC-Sierra,2017,2017-05,,105
Linux Foundation,2011,2011-07,,78
Nick Piggin,2013,2013-06,,17
Synaptics,2019,2019-08,,20
amd.com,2011,2011-12,,137
Mellanox Technologies,2007,2007-07,,203
Linaro,2008,2008-10,,220
SUSE Linux,2009,2009-08,,600
Broadcom,2022,2022-08,,144
WIA,2005,2005-03,,41
Sony,2021,2021-12,,160
Jason A. Donenfeld,2022,2022-04,,36
Huawei Technologies,2020,2020-05,,489
Nick Piggin,2022,2022-08,,76
Arnd Bergmann,2018,2018-02,,107
Oracle,2009,2009-04,,210
SUSE Linux,2015,2015-08,,301
Alibaba,2019,2019-10,,27
Linaro,2021,2021-07,,426
Samsung Electronics,2015,2015-06,,540
The Linux Kernel Archives,2019,2019-03,,595
amd.com,2006,2006-09,,107
Linaro,2009,2009-09,,112
Sony,2013,2013-05,,104
Sebastian Radtke,2011,2011-07,,18
T-Online International,2005,2005-11,,22
Linux Foundation,2013,2013-09,,84
Sony,2006,2006-06,,23
amd.com,2008,2008-09,,271
Samsung Electronics,2012,2012-09,,162
David M. Loft,2008,2008-11,,303
amd.com,2010,2010-02,,220
Huawei Technologies,2009,2009-08,,256
Linux Foundation,2020,2020-02,,9
Proton Technologies,2022,2022-06,,104
Mellanox Technologies,2011,2011-07,,148
The Linux Kernel Archives,2007,2007-07,,20
Oracle,2009,2009-10,,171
Sony,2012,2012-03,,10
Rohm Semiconductor,2019,2019-02,,6
Netronome Systems,2021,2021-07,,91
Linux Foundation,2015,2015-07,,42
Synaptics,2020,2020-08,,23
Linux Foundation,2020,2020-04,,17
Broadcom,2020,2020-08,,106
Proton Technologies,2022,2022-07,,27
Samsung Electronics,2020,2020-01,,68
Samsung Electronics,2007,2007-03,,12
amd.com,2011,2011-03,,113
Broadcom,2019,2019-02,,193
Arnd Bergmann,2021,2021-05,,124
The Linux Kernel Archives,2016,2016-11,,291
Linaro,2010,2010-08,,256
Oracle,2012,2012-01,,259
Linux Foundation,2006,2006-02,,20
Jason A. Donenfeld,2017,2017-08,,98
Texas Instruments,2012,2012-01,,297
Amazon Lab126,2009,2009-10,,35
Jason A. Donenfeld,2022,2022-02,,68
Oracle,2014,2014-06,,167
Texas Instruments,2012,2012-02,,420
Linux Foundation,2019,2019-07,,65
Mellanox Technologies,2012,2012-11,,173
Linux Foundation,2014,2014-12,,27
The Linux Kernel Archives,2011,2011-04,,182
Jason A. Donenfeld,2016,2016-06,,45
Proton Technologies,2020,2020-06,,64
Mellanox Technologies,2007,2007-10,,186
SUSE Linux,2008,2008-12,,786
Jason A. Donenfeld,2019,2019-06,,130
Sony,2022,2022-07,,59
Linaro,2010,2010-01,,198
Broadcom,2009,2009-03,,53
Linux Foundation,2006,2006-05,,12
David M. Loft,2020,2020-05,,5
Broadcom,2016,2016-03,,115
Linux Foundation,2018,2018-11,,7
Netronome Systems,2016,2016-06,,19
Alibaba,2020,2020-01,,63
Mellanox Technologies,2016,2016-10,,257
Broadcom,2015,2015-12,,132
Nick Piggin,2011,2011-10,,180
Proton Technologies,2011,2011-07,,56
Sony,2020,2020-02,,195
Mellanox Technologies,2012,2012-05,,285
Oracle,2018,2018-09,,167
Jason A. Donenfeld,2018,2018-09,,23
Hammerspace,2019,2019-03,,27
Broadcom,2013,2013-05,,145
Nick Piggin,2009,2009-11,,139
Mellanox Technologies,2010,2010-07,,123
amd.com,2007,2007-11,,85
Linux Foundation,2011,2011-09,,38
Proton Technologies,2013,2013-09,,35
Nick Piggin,2021,2021-01,,103
The Linux Kernel Archives,2005,2005-10,,165
Mellanox Technologies,2010,2010-08,,98
Proton Technologies,2012,2012-07,,16
SUSE Linux,2019,2019-03,,268
Linux Foundation,2007,2007-08,,141
Oracle,2012,2012-04,,109
Alibaba,2018,2018-02,,43
Linux Foundation,2007,2007-01,,50
PMC-Sierra,2017,2017-10,,30
Jason A. Donenfeld,2019,2019-11,,99
Intel,2007,2007-04,,213
Linaro,2007,2007-04,,20
Oracle,2015,2015-02,,117
David M. Loft,2016,2016-07,,9
David M. Loft,2014,2014-01,,11
Oracle,2011,2011-03,,189
C-SKY Microsystems,2018,2018-12,,47
Samsung Electronics,2009,2009-11,,184
Samsung Electronics,2007,2007-05,,110
Oracle,2006,2006-04,,61
Netronome Systems,2019,2019-12,,49
Alibaba,2009,2009-09,,39
Huawei Technologies,2013,2013-08,,105
Nick Piggin,2006,2006-11,,206
Netronome Systems,2018,2018-12,,152
Linaro,2009,2009-10,,77
Linux Foundation,2007,2007-02,,152
Oracle,2007,2007-06,,555
Broadcom,2010,2010-04,,126
Broadcom,2019,2019-01,,266
SYSGO,2021,2021-07,,4
Arnd Bergmann,2020,2020-04,,184
Samsung Electronics,2009,2009-12,,82
Mellanox Technologies,2021,2021-07,,327
Alibaba,2010,2010-01,,6
The Linux Kernel Archives,2005,2005-12,,57
Broadcom,2010,2010-02,,212
Nick Piggin,2011,2011-06,,181
David M. Loft,2017,2017-06,,16
Texas Instruments,2005,2005-11,,19
David M. Loft,2007,2007-10,,179
Alibaba,2020,2020-05,,91
Jason A. Donenfeld,2018,2018-07,,76
Nick Piggin,2007,2007-02,,58
David M. Loft,2006,2006-03,,168
Samsung Electronics,2011,2011-04,,114
Linux Foundation,2008,2008-05,,89
Mellanox Technologies,2015,2015-08,,176
Sony,2009,2009-05,,20
Arnd Bergmann,2008,2008-05,,70
Arnd Bergmann,2014,2014-04,,113
Mellanox Technologies,2020,2020-01,,492
Netronome Systems,2010,2010-12,,18
Mellanox Technologies,2011,2011-04,,151
Arnd Bergmann,2011,2011-10,,61
Red Hat,2022,2022-10,,126
Broadcom,2012,2012-07,,114
Oracle,2018,2018-02,,399
Sebastian Radtke,2011,2011-06,,3
Mellanox Technologies,2022,2022-10,,74
Oracle,2014,2014-07,,163
Nick Piggin,2015,2015-11,,93
Nick Piggin,2020,2020-09,,137
Samsung Electronics,2019,2019-01,,65
Jason A. Donenfeld,2015,2015-07,,78
Jason A. Donenfeld,2015,2015-11,,129
Vyatta,2008,2008-10,,7
Arnd Bergmann,2018,2018-04,,195
Broadcom,2018,2018-05,,259
Oracle,2014,2014-09,,175
Nick Piggin,2016,2016-07,,33
Broadcom,2014,2014-08,,100
Sony,2016,2016-08,,40
Texas Instruments,2017,2017-03,,339
The Linux Kernel Archives,2008,2008-01,,258
Alibaba,2016,2016-12,,46
Texas Instruments,2009,2009-03,,72
Arnd Bergmann,2009,2009-11,,43
The Linux Kernel Archives,2008,2008-03,,239
Linux Foundation,2008,2008-03,,71
Arnd Bergmann,2018,2018-06,,144
amd.com,2010,2010-01,,246
Linux Foundation,2014,2014-04,,38
Nick Piggin,2007,2007-05,,213
Netronome Systems,2019,2019-11,,40
Technical University of Berlin,2012,2012-10,,188
Broadcom,2012,2012-06,,185
Nick Piggin,2012,2012-04,,116
Oracle,2022,2022-07,,186
Hammerspace,2019,2019-05,,15
Jason A. Donenfeld,2017,2017-03,,125
Sony,2020,2020-01,,145
SYSGO,2018,2018-08,,2
Nick Piggin,2014,2014-11,,63
Technical University of Berlin,2015,2015-12,,35
Huawei Technologies,2008,2008-09,,401
Nick Piggin,2015,2015-06,,137
Broadcom,2020,2020-02,,96
Samsung Electronics,2021,2021-11,,81
Linaro,2011,2011-07,,727
Linux Foundation,2017,2017-12,,19
Sony,2009,2009-09,,22
Sony,2012,2012-07,,31
Oracle,2016,2016-12,,246
Sony,2011,2011-10,,17
The Linux Kernel Archives,2013,2013-04,,335
Proton Technologies,2006,2006-01,,67
Alibaba,2017,2017-12,,35
Nick Piggin,2013,2013-03,,29
Broadcom,2018,2018-08,,101
David M. Loft,2012,2012-05,,233
The Linux Kernel Archives,2005,2005-06,,105
SYSGO,2013,2013-03,,10
Netronome Systems,2019,2019-03,,48
Huawei Technologies,2017,2017-09,,166
Netronome Systems,2018,2018-03,,87
Linaro,2007,2007-06,,121
Nick Piggin,2010,2010-01,,92
Arnd Bergmann,2009,2009-03,,2
Huawei Technologies,2012,2012-12,,112
The Linux Kernel Archives,2005,2005-08,,255
Texas Instruments,2008,2008-10,,100
Samsung Electronics,2010,2010-05,,387
Samsung Electronics,2021,2021-07,,80
SUSE Linux,2006,2006-05,,210
Alibaba,2019,2019-05,,14
Amazon Lab126,2016,2016-03,,1
Broadcom,2021,2021-10,,126
SUSE Linux,2014,2014-06,,569
Oracle,2015,2015-09,,277
Sebastian Radtke,2012,2012-03,,7
Technical University of Berlin,2013,2013-03,,31
Huawei Technologies,2012,2012-08,,66
Nick Piggin,2011,2011-09,,149
Proton Technologies,2005,2005-09,,152
David M. Loft,2010,2010-11,,130
Oracle,2015,2015-07,,169
Oracle,2015,2015-01,,209
Jason A. Donenfeld,2019,2019-08,,174
Arnd Bergmann,2006,2006-03,,34
Huawei Technologies,2018,2018-02,,86
Huawei Technologies,2018,2018-12,,296
Broadcom,2014,2014-06,,53
Sebastian Radtke,2007,2007-08,,18
David M. Loft,2005,2005-06,,98
Alibaba,2016,2016-11,,8
Hammerspace,2020,2020-02,,50
Oracle,2011,2011-08,,81
Arnd Bergmann,2017,2017-01,,92
David M. Loft,2020,2020-04,,2
Huawei Technologies,2013,2013-09,,136
The Linux Kernel Archives,2006,2006-04,,41
Broadcom,2020,2020-09,,124
Alibaba,2020,2020-07,,76
David M. Loft,2005,2005-10,,48
Sony,2016,2016-04,,94
Linux Foundation,2014,2014-02,,17
SYSGO,2012,2012-02,,62
Linux Foundation,2007,2007-11,,71
Linaro,2006,2006-06,,96
Vyatta,2008,2008-01,,9
Mellanox Technologies,2005,2005-12,,1
Broadcom,2019,2019-10,,130
SUSE Linux,2011,2011-12,,692
Texas Instruments,2018,2018-04,,243
amd.com,2014,2014-03,,85
Samsung Electronics,2007,2007-01,,17
Jason A. Donenfeld,2019,2019-01,,205
Jason A. Donenfeld,2020,2020-03,,47
Mellanox Technologies,2013,2013-11,,109
Broadcom,2009,2009-05,,6
Mellanox Technologies,2012,2012-04,,106
Huawei Technologies,2010,2010-06,,42
Oracle,2007,2007-01,,332
Netronome Systems,2019,2019-07,,86
Linux Foundation,2012,2012-03,,53
Sony,2016,2016-10,,70
Linux Foundation,2011,2011-11,,75
Linux Foundation,2021,2021-11,,11
Texas Instruments,2016,2016-01,,118
David M. Loft,2018,2018-11,,26
David M. Loft,2013,2013-07,,3
amd.com,2013,2013-06,,282
Texas Instruments,2007,2007-05,,60
Alibaba,2005,2005-12,,25
The Linux Kernel Archives,2008,2008-06,,347
Huawei Technologies,2009,2009-04,,348
Technical University of Berlin,2014,2014-02,,87
Nick Piggin,2012,2012-10,,112
Netronome Systems,2020,2020-08,,9
Sony,2020,2020-09,,133
Sony,2018,2018-01,,58
WAGO Kontakttechnik,2019,2019-01,,3
amd.com,2014,2014-05,,170
Alibaba,2019,2019-03,,57
Mellanox Technologies,2015,2015-07,,353
Nick Piggin,2006,2006-07,,211
Jason A. Donenfeld,2017,2017-09,,75
Alibaba,2010,2010-02,,6
Nick Piggin,2014,2014-10,,38
Mellanox Technologies,2011,2011-11,,110
amd.com,2010,2010-05,,119
Texas Instruments,2021,2021-04,,95
SYSGO,2008,2008-01,,60
Huawei Technologies,2016,2016-01,,185
Oracle,2011,2011-04,,126
Sony,2006,2006-11,,46
Motorola Mobility,2012,2012-03,,2
Texas Instruments,2006,2006-05,,27
Arnd Bergmann,2022,2022-02,,178
Alibaba,2007,2007-07,,113
Huawei Technologies,2007,2007-11,,94
Oracle,2006,2006-08,,111
Texas Instruments,2022,2022-01,,32
Texas Instruments,2019,2019-07,,173
Linux Foundation,2008,2008-02,,104
Linaro,2006,2006-05,,15
Alibaba,2020,2020-09,,97
Arnd Bergmann,2015,2015-10,,42
amd.com,2012,2012-01,,174
Hammerspace,2020,2020-12,,26
Broadcom,2021,2021-07,,113
Netronome Systems,2022,2022-06,,18
SUSE Linux,2013,2013-03,,199
Arnd Bergmann,2022,2022-05,,42
Texas Instruments,2022,2022-03,,49
Sony,2020,2020-11,,57
SYSGO,2019,2019-03,,6
Hammerspace,2018,2018-08,,68
amd.com,2007,2007-08,,69
Sony,2019,2019-05,,106
Intel,2005,2005-12,,430
amd.com,2010,2010-10,,184
Hammerspace,2020,2020-01,,103
Jason A. Donenfeld,2016,2016-10,,143
SYSGO,2014,2014-01,,32
Mellanox Technologies,2011,2011-08,,83
SUSE Linux,2018,2018-12,,389
Mellanox Technologies,2009,2009-01,,92
Netronome Systems,2014,2014-11,,5
The Linux Kernel Archives,2010,2010-04,,127
Huawei Technologies,2015,2015-05,,129
Broadcom,2015,2015-11,,105
Samsung Electronics,2008,2008-06,,23
Huawei Technologies,2007,2007-12,,215
Oracle,2012,2012-05,,144
Linux Foundation,2010,2010-10,,313
Arnd Bergmann,2022,2022-04,,374
Nick Piggin,2021,2021-11,,140
Huawei Technologies,2008,2008-05,,228
Alibaba,2017,2017-11,,7
Netronome Systems,2017,2017-06,,211
Proton Technologies,2021,2021-02,,32
SYSGO,2019,2019-06,,2
Alibaba,2020,2020-03,,29
Sony,2020,2020-10,,78
Linux Foundation,2006,2006-07,,32
Samsung Electronics,2009,2009-07,,19
Nick Piggin,2014,2014-02,,100
Arnd Bergmann,2014,2014-07,,44
Technical University of Berlin,2012,2012-12,,13
Samsung Electronics,2006,2006-12,,37
Netronome Systems,2017,2017-02,,77
David M. Loft,2007,2007-07,,268
Arnd Bergmann,2019,2019-06,,151
Linux Foundation,2008,2008-06,,37
Linux Foundation,2007,2007-12,,62
SUSE Linux,2009,2009-11,,445
Huawei Technologies,2014,2014-11,,176
Huawei Technologies,2009,2009-01,,117
Jason A. Donenfeld,2014,2014-12,,17
Sony,2013,2013-12,,38
Mellanox Technologies,2007,2007-04,,47
Jason A. Donenfeld,2021,2021-02,,26
SYSGO,2015,2015-06,,14
Huawei Technologies,2015,2015-02,,221
Oracle,2010,2010-09,,118
Rohm Semiconductor,2019,2019-06,,22
DH electronics,2022,2022-02,,2
David M. Loft,2010,2010-02,,32
Sony,2017,2017-08,,31
Sebastian Radtke,2012,2012-11,,2
Softnautics,2017,2017-12,,25
Linux Foundation,2016,2016-03,,31
David M. Loft,2013,2013-12,,55
Linaro,2008,2008-02,,135
Broadcom,2012,2012-12,,138
Linaro,2008,2008-06,,235
Arnd Bergmann,2021,2021-04,,38
Sony,2015,2015-06,,128
Mellanox Technologies,2009,2009-05,,33
Sony,2020,2020-06,,132
David M. Loft,2012,2012-07,,325
Broadcom,2010,2010-11,,363
Sony,2020,2020-03,,128
Proton Technologies,2014,2014-06,,4
Nick Piggin,2014,2014-01,,68
Nick Piggin,2015,2015-09,,90
Sony,2007,2007-08,,18
Sebastian Radtke,2007,2007-01,,56
Linaro,2009,2009-12,,22
David M. Loft,2015,2015-09,,8
Proton Technologies,2013,2013-06,,12
The Linux Kernel Archives,2008,2008-09,,155
The Linux Kernel Archives,2006,2006-08,,19
Alibaba,2018,2018-03,,31
Broadcom,2008,2008-08,,112
SYSGO,2013,2013-11,,17
Proton Technologies,2022,2022-09,,77
The Linux Kernel Archives,2006,2006-09,,136
Samsung Electronics,2020,2020-02,,40
Alibaba,2006,2006-11,,29
SYSGO,2021,2021-02,,5
Broadcom,2008,2008-01,,25
PMC-Sierra,2014,2014-10,,1
Sony,2019,2019-07,,165
Arnd Bergmann,2020,2020-08,,208
The Linux Kernel Archives,2008,2008-11,,476
Alibaba,2019,2019-01,,22
Huawei Technologies,2006,2006-05,,86
Texas Instruments,2021,2021-01,,247
Linux Foundation,2009,2009-01,,229
Texas Instruments,2020,2020-08,,144
Mellanox Technologies,2007,2007-11,,117
Texas Instruments,2009,2009-01,,34
Sony,2017,2017-11,,69
Technical University of Berlin,2017,2017-01,,6
Oracle,2008,2008-07,,331
Broadcom,2011,2011-09,,489
Sony,2018,2018-09,,42
SUSE Linux,2016,2016-08,,247
Kirk and Sheila Holtmeier,2006,2006-03,,2
Mellanox Technologies,2014,2014-10,,132
amd.com,2011,2011-11,,174
Linaro,2005,2005-12,,20
Linux Foundation,2006,2006-10,,119
Broadcom,2007,2007-07,,32
Nick Piggin,2018,2018-04,,149
Jason A. Donenfeld,2018,2018-10,,69
Linux Foundation,2013,2013-05,,52
DH electronics,2022,2022-08,,4
Hammerspace,2020,2020-06,,4
Linux Foundation,2012,2012-12,,71
Jason A. Donenfeld,2021,2021-12,,23
The Linux Kernel Archives,2007,2007-09,,42
Nick Piggin,2007,2007-01,,109
